TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
chartreuse	chartreuse		シャルトリューズ色	画面	色						rgba(0, 255, 255, .4)
greenyellow	greenyellow		グリーンイエロー色	画面	色						rgba(0, 255, 255, .4)
lime	lime		ライム色	画面	色						rgba(0, 255, 255, .4)
limegreen	limegreen		ライムグリーン色	画面	色						rgba(0, 255, 255, .4)
yellowgreen	yellowgreen		黄緑色	画面	色						rgba(0, 255, 255, .4)
darkolivegreen	darkolivegreen		濃いオリーブグリーン色	画面	色						rgba(0, 255, 255, .4)
olivedrab	olivedrab		オリーブドラブ色	画面	色						rgba(0, 255, 255, .4)
olive	olive		オリーブ色	画面	色						rgba(0, 255, 255, .4)
darkkhaki	darkkhaki		濃いカーキ色	画面	色						rgba(0, 255, 255, .4)
palegoldenrod	palegoldenrod		淡いゴールデンロッド色	画面	色						rgba(0, 255, 255, .4)
cornsilk	cornsilk		コーンシルク色	画面	色						rgba(0, 255, 255, .4)
beige	beige		ベージュ色	画面	色						rgba(0, 255, 255, .4)
lightyellow	lightyellow		明るい黄色	画面	色						rgba(0, 255, 255, .4)
lightgoldenrodyellow	lightgoldenrodyellow		明るいゴールデンロッドイエロー色	画面	色						rgba(0, 255, 255, .4)
lemonchiffon	lemonchiffon		レモンシフォン色	画面	色						rgba(0, 255, 255, .4)
wheat	wheat		小麦色	画面	色						rgba(0, 255, 255, .4)
burlywood	burlywood		バーリーウッド色	画面	色						rgba(0, 255, 255, .4)
tan	tan		茶褐色	画面	色						rgba(0, 255, 255, .4)
yellow	yellow		黄色	画面	色						rgba(0, 255, 255, .4)
gold	gold		金色	画面	色						rgba(0, 255, 255, .4)
sandybrown	sandybrown		砂色	画面	色						rgba(0, 255, 255, .4)
darkorange	darkorange		濃いオレンジ色	画面	色						rgba(0, 255, 255, .4)
goldenrod	goldenrod		ゴールデンロッド色	画面	色						rgba(0, 255, 255, .4)
peru	peru		ペルー色	画面	色						rgba(0, 255, 255, .4)
darkgoldenrod	darkgoldenrod		濃いゴールデンロッド色	画面	色						rgba(0, 255, 255, .4)
chocolate	chocolate		チョコレート色	画面	色						rgba(0, 255, 255, .4)
sienna	sienna		シエナ色	画面	色						rgba(0, 255, 255, .4)
saddlebrown	saddlebrown		サドルブラウン色	画面	色						rgba(0, 255, 255, .4)
maroon	maroon		マルーン色	画面	色						rgba(0, 255, 255, .4)
darkred	darkred		濃い赤色	画面	色						rgba(0, 255, 255, .4)
firebrick	firebrick		ファイアブリック色	画面	色						rgba(0, 255, 255, .4)
indianred	indianred		インディアンレッド色	画面	色						rgba(0, 255, 255, .4)
rosybrown	rosybrown		ロージーブラウン色	画面	色						rgba(0, 255, 255, .4)
darksalmon	darksalmon		濃いサーモン色	画面	色						rgba(0, 255, 255, .4)
lightcoral	lightcoral		明るいコーラル色	画面	色						rgba(0, 255, 255, .4)
salmon	salmon		サーモン色	画面	色						rgba(0, 255, 255, .4)
lightsalmon	lightsalmon		明るいサーモン色	画面	色						rgba(0, 255, 255, .4)
coral	coral		コーラル色	画面	色						rgba(0, 255, 255, .4)
tomato	tomato		トマト色	画面	色						rgba(0, 255, 255, .4)
orangered	orangered		オレンジレッド色	画面	色						rgba(0, 255, 255, .4)
crimson	crimson		深紅色	画面	色						rgba(0, 255, 255, .4)
mediumvioletred	mediumvioletred		中間の紫罗兰赤色	画面	色						rgba(0, 255, 255, .4)
deeppink	deeppink		濃いピンク色	画面	色						rgba(0, 255, 255, .4)
hotpink	hotpink		ホットピンク色	画面	色						rgba(0, 255, 255, .4)
palevioletred	palevioletred		淡い紫罗兰赤色	画面	色						rgba(0, 255, 255, .4)
pink	pink		ピンク色	画面	色						rgba(0, 255, 255, .4)
lightpink	lightpink		明るいピンク色	画面	色						rgba(0, 255, 255, .4)
thistle	thistle		シスル色	画面	色						rgba(0, 255, 255, .4)
magenta	magenta		マゼンタ色	画面	色						rgba(0, 255, 255, .4)
fuchsia	fuchsia		フクシャ色	画面	色						rgba(0, 255, 255, .4)
violet	violet		紫色	画面	色						rgba(0, 255, 255, .4)
plum	plum		プラム色	画面	色						rgba(0, 255, 255, .4)
orchid	orchid		オーキッド色	画面	色						rgba(0, 255, 255, .4)
mediumorchid	mediumorchid		中間のオーキッド色	画面	色						rgba(0, 255, 255, .4)
darkorchid	darkorchid		濃いオーキッド色	画面	色						rgba(0, 255, 255, .4)
darkviolet	darkviolet		濃い紫罗兰色	画面	色						rgba(0, 255, 255, .4)
darkmagenta	darkmagenta		濃いマゼンタ色	画面	色						rgba(0, 255, 255, .4)
purple	purple		紫色	画面	色						rgba(0, 255, 255, .4)
indigo	indigo		インディゴ色	画面	色						rgba(0, 255, 255, .4)
darkslateblue	darkslateblue		濃いスレートブルー色	画面	色						rgba(0, 255, 255, .4)
blueviolet	blueviolet		ブルーバイオレット色	画面	色						rgba(0, 255, 255, .4)
mediumpurple	mediumpurple		中間の紫色	画面	色						rgba(0, 255, 255, .4)
slateblue	slateblue		スレートブルー色	画面	色						rgba(0, 255, 255, .4)
mediumslateblue	mediumslateblue		中間のスレートブルー色	画面	色						rgba(0, 255, 255, .4)
fantasy	fantasy		ファンタジー風	画面	背景						rgba(0, 255, 255, .4)
ban	ban		科学技術の幻想	画面	背景						rgba(0, 255, 255, .4)
cyberpunk	cyberpunk		サイバーパンク	画面	背景						rgba(0, 255, 255, .4)
depth_of_field	depth_of_field		被写界深度（描写法）	画面	背景						rgba(0, 255, 255, .4)
blurry	blurry		ぼかし背景	画面	背景						rgba(0, 255, 255, .4)
blurry_foreground	blurry_foreground		ぼかし前景	画面	背景						rgba(0, 255, 255, .4)
simple_background	simple_background		シンプルな背景	画面	背景						rgba(0, 255, 255, .4)
black_background	black_background		黒い背景	画面	背景						rgba(0, 255, 255, .4)
white_background	white_background		白い背景	画面	背景						rgba(0, 255, 255, .4)
transparent_background	transparent_background		透明な背景	画面	背景						rgba(0, 255, 255, .4)
beige_background	beige_background		ベージュの背景	画面	背景						rgba(0, 255, 255, .4)
brown_background	brown_background		茶色の背景	画面	背景						rgba(0, 255, 255, .4)
tan_background	tan_background		褐色の背景	画面	背景						rgba(0, 255, 255, .4)
grey_background	grey_background		灰色の背景	画面	背景						rgba(0, 255, 255, .4)
two-tone_background	two-tone_background		二色調の背景	画面	背景						rgba(0, 255, 255, .4)
gradient_background	gradient_background		グラデーションの背景	画面	背景						rgba(0, 255, 255, .4)
multicolored_background	multicolored_background		多色の背景	画面	背景						rgba(0, 255, 255, .4)
rainbow_background	rainbow_background		虹の背景	画面	背景						rgba(0, 255, 255, .4)
abstract_background	abstract_background		抽象的な背景	画面	背景						rgba(0, 255, 255, .4)
argyle_background	argyle_background		アーガイル模様の背景	画面	背景						rgba(0, 255, 255, .4)
checkered_background	checkered_background		チェック柄の背景	画面	背景						rgba(0, 255, 255, .4)
floral_background	floral_background		花のデザインの背景	画面	背景						rgba(0, 255, 255, .4)
halftone_background	halftone_background		ハーフトーンの背景	画面	背景						rgba(0, 255, 255, .4)
heart_background	heart_background		ハート模様の背景	画面	背景						rgba(0, 255, 255, .4)
honeycomb_background	honeycomb_background		ハチの巣模様の背景	画面	背景						rgba(0, 255, 255, .4)
plaid_background	plaid_background		プレイド模様の背景	画面	背景						rgba(0, 255, 255, .4)
polka_dot	polka_dot		水玉模様の背景	画面	背景						rgba(0, 255, 255, .4)
striped_background	striped_background		縞模様の背景	画面	背景						rgba(0, 255, 255, .4)
scenery	scenery		風景	画面	背景						rgba(0, 255, 255, .4)
landscape	landscape		風景	画面	背景						rgba(0, 255, 255, .4)
foral_background	foral_background		花柄の背景	画面	背景						rgba(0, 255, 255, .4)
crop_top_overhang	crop_top_overhang		トップ部分がはみ出した作物	画面	背景						rgba(0, 255, 255, .4)
starry_background	starry_background		星空の背景	画面	背景						rgba(0, 255, 255, .4)
sparkle_background	sparkle_background		輝く星の背景	画面	背景						rgba(0, 255, 255, .4)
cityscape	cityscape		都市の風景	画面	背景						rgba(0, 255, 255, .4)
city_lights	city_lights		都市の灯りの背景	画面	背景						rgba(0, 255, 255, .4)
clock_background	clock_background		時計の背景	画面	背景						rgba(0, 255, 255, .4)
bubble_background	bubble_background		泡の背景	画面	背景						rgba(0, 255, 255, .4)
border	border		枠線	画面	背景						rgba(0, 255, 255, .4)
pillarboxed	pillarboxed		柱状の背景	画面	背景						rgba(0, 255, 255, .4)
rounded_corners	rounded_corners		角が丸い背景またはフレーム	画面	背景						rgba(0, 255, 255, .4)
viewfinder	viewfinder		ビューファインダー	画面	背景						rgba(0, 255, 255, .4)
windowboxed	windowboxed		ウィンドウボックス（背景）	画面	背景						rgba(0, 255, 255, .4)
outside_border	outside_border		一部が背景の枠外に描かれている	画面	背景						rgba(0, 255, 255, .4)
flashback	flashback		フラッシュバックのシーン	画面	背景						rgba(0, 255, 255, .4)
wall_of_text	wall_of_text		テキストの背景	画面	背景						rgba(0, 255, 255, .4)
background_text	background_text		背景テキスト	画面	背景						rgba(0, 255, 255, .4)
in spring	in spring		春	環境	季節						rgba(31, 144, 255, .4)
in summer	in summer		夏	環境	季節						rgba(31, 144, 255, .4)
in autumn	in autumn		秋	環境	季節						rgba(31, 144, 255, .4)
in winter	in winter		冬	環境	季節						rgba(31, 144, 255, .4)
(autumn maple forest:1.3),(very few fallen leaves),(path)	(autumn maple forest:1.3),(very few fallen leaves),(path)		秋の風景	環境	季節						rgba(31, 144, 255, .4)
day	day		昼間	環境	天気						rgba(31, 144, 255, .4)
dusk	dusk		夕暮れ	環境	天気						rgba(31, 144, 255, .4)
night	night		夜	環境	天気						rgba(31, 144, 255, .4)
rain	rain		雨	環境	天気						rgba(31, 144, 255, .4)
rainy days	rainy days		雨の日	環境	天気						rgba(31, 144, 255, .4)
sunset	sunset		日の入り	環境	天気						rgba(31, 144, 255, .4)
cloudy	cloudy		曇り	環境	天気						rgba(31, 144, 255, .4)
full moon	full moon		満月	環境	天気						rgba(31, 144, 255, .4)
sun	sun		太陽	環境	天気						rgba(31, 144, 255, .4)
moon	moon		月	環境	天気						rgba(31, 144, 255, .4)
full_moon	full_moon		満月	環境	天気						rgba(31, 144, 255, .4)
stars	stars		星	環境	天気						rgba(31, 144, 255, .4)
sky	sky		空	環境	天気						rgba(31, 144, 255, .4)
universe	universe		宇宙	環境	天気						rgba(31, 144, 255, .4)
snow,ice	snow,ice		雪氷	環境	天気						rgba(31, 144, 255, .4)
snowflakes	snowflakes		雪片	環境	天気						rgba(31, 144, 255, .4)
lighting	lighting		稲妻	環境	天気						rgba(31, 144, 255, .4)
rainbow	rainbow		虹	環境	天気						rgba(31, 144, 255, .4)
meteor shower	meteor shower		流星群	環境	天気						rgba(31, 144, 255, .4)
cumulonimbus	cumulonimbus		積乱雲	環境	天気						rgba(31, 144, 255, .4)
nature	nature		自然	環境	自然						rgba(31, 144, 255, .4)
sea	sea		海	環境	自然						rgba(31, 144, 255, .4)
ocean	ocean		海洋	環境	自然						rgba(31, 144, 255, .4)
beach	beach		浜辺	環境	自然						rgba(31, 144, 255, .4)
hills	hills		丘陵	環境	自然						rgba(31, 144, 255, .4)
in a meadow	in a meadow		牧草地で	環境	自然						rgba(31, 144, 255, .4)
on the beach	on the beach		浜辺で	環境	自然						rgba(31, 144, 255, .4)
underwater	underwater		水中で	環境	自然						rgba(31, 144, 255, .4)
over the sea	over the sea		海上で	環境	自然						rgba(31, 144, 255, .4)
grove	grove		森林	環境	自然						rgba(31, 144, 255, .4)
on a desert	on a desert		砂漠で	環境	自然						rgba(31, 144, 255, .4)
plateau	plateau		高原	環境	自然						rgba(31, 144, 255, .4)
cliff	cliff		崖	環境	自然						rgba(31, 144, 255, .4)
canyon	canyon		渓谷	環境	自然						rgba(31, 144, 255, .4)
oasis	oasis		オアシス	環境	自然						rgba(31, 144, 255, .4)
bamboo forest	bamboo forest		竹林	環境	自然						rgba(31, 144, 255, .4)
glacier	glacier		氷河	環境	自然						rgba(31, 144, 255, .4)
floating island	floating island		浮島	環境	自然						rgba(31, 144, 255, .4)
volcano	volcano		火山	環境	自然						rgba(31, 144, 255, .4)
savanna	savanna		サバンナ	環境	自然						rgba(31, 144, 255, .4)
waterfall	waterfall		滝	環境	自然						rgba(31, 144, 255, .4)
stream	stream		小川	環境	自然						rgba(31, 144, 255, .4)
wasteland	wasteland		荒地	環境	自然						rgba(31, 144, 255, .4)
field	field		野原	環境	自然						rgba(31, 144, 255, .4)
rice paddy	rice paddy		田んぼ	環境	自然						rgba(31, 144, 255, .4)
wheat field	wheat field		麦畑	環境	自然						rgba(31, 144, 255, .4)
flower field	flower field		花畑	環境	自然						rgba(31, 144, 255, .4)
flower sea	flower sea		花海	環境	自然						rgba(31, 144, 255, .4)
space	space		宇宙	環境	自然						rgba(31, 144, 255, .4)
starry sky	starry sky		星空	環境	自然						rgba(31, 144, 255, .4)
lake	lake		湖	環境	自然						rgba(31, 144, 255, .4)
river	river		川	環境	自然						rgba(31, 144, 255, .4)
onsen	onsen		温泉	環境	自然						rgba(31, 144, 255, .4)
flowers meadows	flowers meadows		花の草原	環境	自然						rgba(31, 144, 255, .4)
Alps	Alps		アルプス山脈	環境	自然						rgba(31, 144, 255, .4)
Dreamy forest	Dreamy forest		夢の森（幻想的な感じ、光の粒子が幽玄）	環境	自然						rgba(31, 144, 255, .4)
ocean	ocean		海	環境	水						rgba(31, 144, 255, .4)
dripping	dripping		滴る	環境	水						rgba(31, 144, 255, .4)
beach	beach		浜辺	環境	水						rgba(31, 144, 255, .4)
lake	lake		湖	環境	水						rgba(31, 144, 255, .4)
waterfall	waterfall		滝	環境	水						rgba(31, 144, 255, .4)
ripples	ripples		波紋	環境	水						rgba(31, 144, 255, .4)
swirl	swirl		渦巻き	環境	水						rgba(31, 144, 255, .4)
waves	waves		波	環境	水						rgba(31, 144, 255, .4)
seashell	seashell		貝殻	環境	水						rgba(31, 144, 255, .4)
seaweed	seaweed		海藻	環境	水						rgba(31, 144, 255, .4)
sky	sky		空	環境	空						rgba(31, 144, 255, .4)
gradient_sky	gradient_sky		傾斜した空	環境	空						rgba(31, 144, 255, .4)
night_sky	night_sky		夜空	環境	空						rgba(31, 144, 255, .4)
starry_sky	starry_sky		星空	環境	空						rgba(31, 144, 255, .4)
hyper_galaxy	hyper_galaxy		超銀河	環境	空						rgba(31, 144, 255, .4)
star_(sky)	star_(sky)		星（空にある）	環境	空						rgba(31, 144, 255, .4)
star_trail	star_trail		星の軌跡	環境	空						rgba(31, 144, 255, .4)
sunset	sunset		夕日	環境	空						rgba(31, 144, 255, .4)
moon	moon		月	環境	空						rgba(31, 144, 255, .4)
lunar	lunar		月の、月球の	環境	空						rgba(31, 144, 255, .4)
crescent	crescent		三日月	環境	空						rgba(31, 144, 255, .4)
crescent_moon	crescent_moon		新月	環境	空						rgba(31, 144, 255, .4)
full_moon	full_moon		満月	環境	空						rgba(31, 144, 255, .4)
moonlight	moonlight		月光	環境	空						rgba(31, 144, 255, .4)
scarlet_moon	scarlet_moon		緋色の月	環境	空						rgba(31, 144, 255, .4)
universe	universe		宇宙	環境	空						rgba(31, 144, 255, .4)
space	space		宇宙	環境	空						rgba(31, 144, 255, .4)
planet	planet		惑星	環境	空						rgba(31, 144, 255, .4)
from_space_station	from_space_station		宇宙ステーションから	環境	空						rgba(31, 144, 255, .4)
satellite	satellite		人工衛星	環境	空						rgba(31, 144, 255, .4)
cirrus	cirrus		ウネリ雲	環境	雲						rgba(31, 144, 255, .4)
Cirrocumulus	Cirrocumulus		ウネリ積雲	環境	雲						rgba(31, 144, 255, .4)
Cirrostratus	Cirrostratus		ウネリ層雲	環境	雲						rgba(31, 144, 255, .4)
Altocumulus	Altocumulus		中高層積雲	環境	雲						rgba(31, 144, 255, .4)
Altostratus	Altostratus		中高層層雲	環境	雲						rgba(31, 144, 255, .4)
stratus	stratus		層雲	環境	雲						rgba(31, 144, 255, .4)
Stratocumulus	Stratocumulus		層積雲	環境	雲						rgba(31, 144, 255, .4)
cumulus	cumulus		積雲	環境	雲						rgba(31, 144, 255, .4)
Cumulonimbus	Cumulonimbus		積乱雲	環境	雲						rgba(31, 144, 255, .4)
Nimbostratus	Nimbostratus		雨層雲	環境	雲						rgba(31, 144, 255, .4)
cirrus_fibratus	cirrus_fibratus		繊維状ウネリ雲	環境	雲						rgba(31, 144, 255, .4)
cirrus_uncinus	cirrus_uncinus		鉤状ウネリ雲	環境	雲						rgba(31, 144, 255, .4)
cirrus_spissatus	cirrus_spissatus		密なウネリ雲	環境	雲						rgba(31, 144, 255, .4)
cirrus_floccus	cirrus_floccus		綿毛状ウネリ雲	環境	雲						rgba(31, 144, 255, .4)
cirrus_castellanus	cirrus_castellanus		城状ウネリ雲	環境	雲						rgba(31, 144, 255, .4)
cirrus_intortus	cirrus_intortus		もつれたウネリ雲	環境	雲						rgba(31, 144, 255, .4)
cirrocumulus	cirrocumulus		ウネリ積雲	環境	雲						rgba(31, 144, 255, .4)
cirrocumulus_stratiformis	cirrocumulus_stratiformis		層状ウネリ積雲	環境	雲						rgba(31, 144, 255, .4)
cirrocumulus_floccus	cirrocumulus_floccus		綿毛状ウネリ積雲	環境	雲						rgba(31, 144, 255, .4)
cirrocumulus_castellanus	cirrocumulus_castellanus		城状ウネリ積雲	環境	雲						rgba(31, 144, 255, .4)
cirrocumulus_lacunosus	cirrocumulus_lacunosus		網状ウネリ積雲	環境	雲						rgba(31, 144, 255, .4)
cirrostratus	cirrostratus		ウネリ層雲	環境	雲						rgba(31, 144, 255, .4)
cirrostratus_fibratus	cirrostratus_fibratus		繊維状ウネリ層雲	環境	雲						rgba(31, 144, 255, .4)
cirrostratus_nebulosus	cirrostratus_nebulosus		霧状ウネリ層雲	環境	雲						rgba(31, 144, 255, .4)
altocumulus	altocumulus		中高層積雲	環境	雲						rgba(31, 144, 255, .4)
altocumulus_strataformis	altocumulus_strataformis		層状中高層積雲	環境	雲						rgba(31, 144, 255, .4)
altocumulus_lenticularis	altocumulus_lenticularis		レンズ状中高層積雲	環境	雲						rgba(31, 144, 255, .4)
altocumulus_castellanus	altocumulus_castellanus		城状中高層積雲	環境	雲						rgba(31, 144, 255, .4)
altocumulus_floccus	altocumulus_floccus		綿毛状中高層積雲	環境	雲						rgba(31, 144, 255, .4)
altocumulus_lacunosus	altocumulus_lacunosus		網状中高層積雲	環境	雲						rgba(31, 144, 255, .4)
altostratus	altostratus		中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_undulatus	altostratus_undulatus		波状中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_duplicates	altostratus_duplicates		重複中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_pannus	altostratus_pannus		断片中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_translucidus	altostratus_translucidus		透明中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_opacus	altostratus_opacus		不透明中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_radiatus	altostratus_radiatus		放射状中高層層雲	環境	雲						rgba(31, 144, 255, .4)
altostratus_mammatus	altostratus_mammatus		乳状中高層層雲	環境	雲						rgba(31, 144, 255, .4)
stratus_fractus	stratus_fractus		断片雲	環境	雲						rgba(31, 144, 255, .4)
stratus_nebulosus	stratus_nebulosus		霧雲	環境	雲						rgba(31, 144, 255, .4)
stratus_undulatus	stratus_undulatus		波状雲	環境	雲						rgba(31, 144, 255, .4)
stratocumulus	stratocumulus		層積雲	環境	雲						rgba(31, 144, 255, .4)
stratocumulus_stratiformis	stratocumulus_stratiformis		層状層積雲	環境	雲						rgba(31, 144, 255, .4)
stratocumulus_cumulogentis	stratocumulus_cumulogentis		積雨性層積雲	環境	雲						rgba(31, 144, 255, .4)
stratocumulus_castellanus	stratocumulus_castellanus		城状層積雲	環境	雲						rgba(31, 144, 255, .4)
stratocumulus_lenticularis	stratocumulus_lenticularis		レンズ状層積雲	環境	雲						rgba(31, 144, 255, .4)
stratocumulus_lacunosus	stratocumulus_lacunosus		綿毛状層積雲	環境	雲						rgba(31, 144, 255, .4)
cumulus_humilis	cumulus_humilis		低積雲	環境	雲						rgba(31, 144, 255, .4)
cumulus_mediocris	cumulus_mediocris		中積雲	環境	雲						rgba(31, 144, 255, .4)
cumulus_congestus	cumulus_congestus		濃積雲	環境	雲						rgba(31, 144, 255, .4)
cumulus_fractus	cumulus_fractus		断片積雲	環境	雲						rgba(31, 144, 255, .4)
cumulonimbus	cumulonimbus		積乱雲	環境	雲						rgba(31, 144, 255, .4)
cumulonimbus_calvus	cumulonimbus_calvus		はらはら積乱雲	環境	雲						rgba(31, 144, 255, .4)
cumulonimbus_capillatus	cumulonimbus_capillatus		鬣積乱雲	環境	雲						rgba(31, 144, 255, .4)
cumulonimbus_incus	cumulonimbus_incus		鉄砲積乱雲	環境	雲						rgba(31, 144, 255, .4)
new year	new year		新年	環境	雰囲気						rgba(31, 144, 255, .4)
year of the rabbit	year of the rabbit		兎年	環境	雰囲気						rgba(31, 144, 255, .4)
valentine	valentine		バレンタイン	環境	雰囲気						rgba(31, 144, 255, .4)
lantern festival	lantern festival		元宵節	環境	雰囲気						rgba(31, 144, 255, .4)
summer festival	summer festival		夏祭り	環境	雰囲気						rgba(31, 144, 255, .4)
tanabata	tanabata		七夕	環境	雰囲気						rgba(31, 144, 255, .4)
mid-autumn festival	mid-autumn festival		中秋節	環境	雰囲気						rgba(31, 144, 255, .4)
halloween	halloween		ハロウィン	環境	雰囲気						rgba(31, 144, 255, .4)
christmas	christmas		クリスマス	環境	雰囲気						rgba(31, 144, 255, .4)
explosion	explosion		爆発	環境	雰囲気						rgba(31, 144, 255, .4)
water vapor	water vapor		水蒸気	環境	雰囲気						rgba(31, 144, 255, .4)
fireworks	fireworks		花火	環境	雰囲気						rgba(31, 144, 255, .4)
ceiling window	ceiling window		天窓	環境	雰囲気						rgba(31, 144, 255, .4)
colourful glass	colourful glass		カラフルなガラス	環境	雰囲気						rgba(31, 144, 255, .4)
stain glass	stain glass		ステンドグラス	環境	雰囲気						rgba(31, 144, 255, .4)
Graffiti wall	Graffiti wall		グラフィティの壁	環境	雰囲気						rgba(31, 144, 255, .4)
mosaic background	mosaic background		モザイクの背景	環境	雰囲気						rgba(31, 144, 255, .4)
liquid background, Sputtered water	liquid background, Sputtered water		液体の背景	環境	雰囲気						rgba(31, 144, 255, .4)
magic circles	magic circles		魔法の輪	環境	雰囲気						rgba(31, 144, 255, .4)
fluorescent mushroom forests background	fluorescent mushroom forests background		蛍光キノコの森の背景	環境	雰囲気						rgba(31, 144, 255, .4)
(((colorful bubble)))	(((colorful bubble)))		カラフルな泡	環境	雰囲気						rgba(31, 144, 255, .4)
in the ocean	in the ocean		海辺の夕焼け	環境	雰囲気						rgba(31, 144, 255, .4)
against backlight at dusk	against backlight at dusk		夕暮れの逆光	環境	雰囲気						rgba(31, 144, 255, .4)
golden hour lighting	golden hour lighting		ゴールデンアワーの照明	環境	雰囲気						rgba(31, 144, 255, .4)
strong rim light	strong rim light		強いリムライト	環境	雰囲気						rgba(31, 144, 255, .4)
intense shadows	intense shadows		濃い影	環境	雰囲気						rgba(31, 144, 255, .4)
castle	castle		城	シーン	屋外						rgba(159, 32, 240, .4)
city	city		街	シーン	屋外						rgba(159, 32, 240, .4)
waterpark	waterpark		水上公園	シーン	屋外						rgba(159, 32, 240, .4)
carousel	carousel		カルーセル	シーン	屋外						rgba(159, 32, 240, .4)
ferris wheel	ferris wheel		観覧車	シーン	屋外						rgba(159, 32, 240, .4)
aquarium	aquarium		水族館	シーン	屋外						rgba(159, 32, 240, .4)
zoo	zoo		動物園	シーン	屋外						rgba(159, 32, 240, .4)
bowling alley	bowling alley		ボウリング場	シーン	屋外						rgba(159, 32, 240, .4)
art gallery	art gallery		美術館	シーン	屋外						rgba(159, 32, 240, .4)
museum	museum		博物館	シーン	屋外						rgba(159, 32, 240, .4)
planetarium	planetarium		惑星館	シーン	屋外						rgba(159, 32, 240, .4)
swimming pool	swimming pool		プール	シーン	屋外						rgba(159, 32, 240, .4)
stadium	stadium		スタジアム	シーン	屋外						rgba(159, 32, 240, .4)
temple	temple		寺院	シーン	屋外						rgba(159, 32, 240, .4)
bus stop	bus stop		バス停	シーン	屋外						rgba(159, 32, 240, .4)
train station	train station		駅	シーン	屋外						rgba(159, 32, 240, .4)
fountain	fountain		噴水	シーン	屋外						rgba(159, 32, 240, .4)
playground	playground		遊び場	シーン	屋外						rgba(159, 32, 240, .4)
market stall	market stall		市場の屋台	シーン	屋外						rgba(159, 32, 240, .4)
phone booth	phone booth		電話ボックス	シーン	屋外						rgba(159, 32, 240, .4)
railroad tracks	railroad tracks		鉄道の線路	シーン	屋外						rgba(159, 32, 240, .4)
airport	airport		空港	シーン	屋外						rgba(159, 32, 240, .4)
tunnel	tunnel		トンネル	シーン	屋外						rgba(159, 32, 240, .4)
skyscraper	skyscraper		超高層ビル	シーン	屋外						rgba(159, 32, 240, .4)
cityscape	cityscape		都市の景観	シーン	屋外						rgba(159, 32, 240, .4)
ruins	ruins		遺跡	シーン	屋外						rgba(159, 32, 240, .4)
greco-roman architectur	greco-roman architectur		グレコローマ建築	シーン	屋外						rgba(159, 32, 240, .4)
east asian architecture	east asian architecture		東アジアの建築物	シーン	屋外						rgba(159, 32, 240, .4)
torii	torii		鳥居	シーン	屋外						rgba(159, 32, 240, .4)
church	church		教会	シーン	屋外						rgba(159, 32, 240, .4)
shop	shop		店舗	シーン	屋外						rgba(159, 32, 240, .4)
street	street		街路	シーン	屋外						rgba(159, 32, 240, .4)
cyberpunk city	cyberpunk city		サイバーパンクの街	シーン	屋外						rgba(159, 32, 240, .4)
chinese style architecture	chinese style architecture		中国風建築	シーン	屋外						rgba(159, 32, 240, .4)
gohei	gohei		御幣	シーン	屋外						rgba(159, 32, 240, .4)
Bustling city	Bustling city		繁華な都市	シーン	屋外						rgba(159, 32, 240, .4)
laboratory	laboratory		研究室	シーン	屋外						rgba(159, 32, 240, .4)
coffee house	coffee house		コーヒーハウス	シーン	屋外						rgba(159, 32, 240, .4)
gym	gym		ジム	シーン	屋外						rgba(159, 32, 240, .4)
library	library		図書館	シーン	屋外						rgba(159, 32, 240, .4)
prison	prison		刑務所	シーン	屋外						rgba(159, 32, 240, .4)
engine room	engine room		機関室	シーン	屋外						rgba(159, 32, 240, .4)
handrail	handrail		手すり	シーン	屋外						rgba(159, 32, 240, .4)
neon lights	neon lights		ネオンライト	シーン	屋外						rgba(159, 32, 240, .4)
street lamp	street lamp		街灯	シーン	屋外						rgba(159, 32, 240, .4)
road	road		道路	シーン	屋外						rgba(159, 32, 240, .4)
shanty town/slum	shanty town/slum		貧民街	シーン	屋外						rgba(159, 32, 240, .4)
warehouse	warehouse		倉庫	シーン	屋外						rgba(159, 32, 240, .4)
gothic architecture	gothic architecture		ゴシック建築	シーン	屋外						rgba(159, 32, 240, .4)
restaurant	restaurant		レストラン	シーン	屋外						rgba(159, 32, 240, .4)
treehouse	treehouse		木の家	シーン	屋外						rgba(159, 32, 240, .4)
modern,Europe	modern,Europe		モダン、ヨーロッパ	シーン	屋外						rgba(159, 32, 240, .4)
Industrial wind, Chinese architecture	Industrial wind, Chinese architecture		工業風、中国建築	シーン	屋外						rgba(159, 32, 240, .4)
building_ruins	building_ruins		建物の廃墟	シーン	屋外						rgba(159, 32, 240, .4)
bar	bar		バー	シーン	屋外						rgba(159, 32, 240, .4)
izakaya	izakaya		居酒屋	シーン	屋外						rgba(159, 32, 240, .4)
cafe	cafe		カフェ	シーン	屋外						rgba(159, 32, 240, .4)
bakery	bakery		パン屋	シーン	屋外						rgba(159, 32, 240, .4)
convenience store	convenience store		コンビニ	シーン	屋外						rgba(159, 32, 240, .4)
